Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-07-11,76,63.0,0.0,1.27,73.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,1.23,53.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,1.2,103.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,1.07,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,1.07,26.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,1.0,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.97,30.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.83,36.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.77,24.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.67,25.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.63,18.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.53,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.53,84.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.53,10.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.53,36.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.5,36.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-07-11,76,63.0,0.0,0.5,36.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.5,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.4,48.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.37,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.33,26.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.33,15.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.33,15.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.27,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-07-11,76,63.0,0.0,0.27,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-07-11,76,63.0,0.0,0.27,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.23,120.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.23,60.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.2,36.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.2,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.2,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.17,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.17,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.17,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.17,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.17,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.17,36.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-07-11,76,63.0,0.0,0.17,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.17,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.13,108.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.1,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.1,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.1,36.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-07-11,76,63.0,0.0,0.1,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.1,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.1,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.07,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.07,43.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.07,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.07,1.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-11,76,63.0,0.0,0.03,25.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-07-11,76,63.0,0.0,0.03,60.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
